Lieu	N° région, département	Série	Unité	1999	2007	2012
MAYENNE	53	LO02Résidences principales type appartement (p)	Nombre	20931.0	24388.0	24396.0
MAYENNE	53	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	2889.0	882.0	1054.0
MAYENNE	53	LO02Résidences principales de 1 pièce (p)	Nombre	4166.0	3278.0	3468.0
MAYENNE	53	LO02Résidences principales de 2 pièces (p)	Nombre	11245.0	10682.0	10194.0
MAYENNE	53	LO02Résidences principales de 3 pièces (p)	Nombre	22705.0	22039.0	22407.0
MAYENNE	53	LO02Résidences principales de 4 pièces (p)	Nombre	32178.0	33124.0	34387.0
MAYENNE	53	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	43207.0	56487.0	60899.0
MAYENNE	53	LO02Nombre de pièces des résidences principales (p)	Nombre	468751.0	549470.0	582457.0
MAYENNE	53	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	399396.0	475696.0	508755.0
MAYENNE	53	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	60995.0	72055.0	71812.0
MAYENNE	53	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	67596.0	80584.0	86454.0
MAYENNE	53	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	42877.0	43272.0	43462.0
MAYENNE	53	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	14282.0	13992.0	14151.0
MAYENNE	53	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	3028.0	1754.0	1440.0
MAYENNE	53	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	43351.0	ND
MAYENNE	53	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	25963.0	ND
MAYENNE	53	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	29721.0	ND
MAYENNE	53	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	22303.0	ND
MAYENNE	53	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	121338.0	ND
MAYENNE	53	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	39777.0
MAYENNE	53	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	57373.0
MAYENNE	53	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	31081.0
MAYENNE	53	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	128231.0
MEURTHE-ET-MOSELLE	54	LO02Nombre total de résidences principales (p)	Nombre	289953.0	314165.0	324035.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales type maison (p)	Nombre	160379.0	174147.0	180398.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales type appartement (p)	Nombre	120446.0	137154.0	141257.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	9128.0	2864.0	2380.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales de 1 pièce (p)	Nombre	19433.0	19906.0	19296.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales de 2 pièces (p)	Nombre	30781.0	32835.0	33510.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales de 3 pièces (p)	Nombre	56998.0	56853.0	60553.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales de 4 pièces (p)	Nombre	76512.0	78499.0	80729.0
MEURTHE-ET-MOSELLE	54	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	106229.0	126073.0	129947.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de pièces des résidences principales (p)	Nombre	1159484.0	1294787.0	1340157.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	771040.0	873553.0	908439.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	362832.0	416636.0	427768.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	157894.0	179224.0	186313.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	121425.0	128075.0	131927.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	47608.0	44218.0	45906.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	10634.0	6866.0	5795.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	109016.0	ND
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	100562.0	ND
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	63872.0	ND
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	33744.0	ND
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	307194.0	ND
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	98095.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	168966.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	50553.0
MEURTHE-ET-MOSELLE	54	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	317614.0
MEUSE	55	LO02Nombre total de résidences principales (p)	Nombre	76160.0	81247.0	83316.0
MEUSE	55	LO02Résidences principales type maison (p)	Nombre	57697.0	61396.0	63887.0
MEUSE	55	LO02Résidences principales type appartement (p)	Nombre	16171.0	19206.0	18910.0
MEUSE	55	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	2292.0	646.0	519.0
MEUSE	55	LO02Résidences principales de 1 pièce (p)	Nombre	1823.0	1802.0	1765.0
MEUSE	55	LO02Résidences principales de 2 pièces (p)	Nombre	5351.0	5324.0	5481.0
MEUSE	55	LO02Résidences principales de 3 pièces (p)	Nombre	12424.0	11861.0	12127.0
MEUSE	55	LO02Résidences principales de 4 pièces (p)	Nombre	21704.0	21126.0	21553.0
MEUSE	55	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	34858.0	41134.0	42390.0
MEUSE	55	LO02Nombre de pièces des résidences principales (p)	Nombre	335981.0	371297.0	382194.0
MEUSE	55	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	275779.0	307570.0	320930.0
MEUSE	55	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	52256.0	62334.0	60189.0
MEUSE	55	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	48583.0	53153.0	55550.0
MEUSE	55	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	23743.0	25645.0	25621.0
MEUSE	55	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	10258.0	9657.0	9107.0
MEUSE	55	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	3834.0	2449.0	2144.0
MEUSE	55	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	36756.0	ND
MEUSE	55	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	19740.0	ND
MEUSE	55	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	15163.0	ND
MEUSE	55	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	7680.0	ND
MEUSE	55	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	79340.0	ND
MEUSE	55	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	33378.0
MEUSE	55	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	36824.0
MEUSE	55	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	11628.0
MEUSE	55	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	81830.0
MORBIHAN	56	LO02Nombre total de résidences principales (p)	Nombre	266260.0	307548.0	329155.0
MORBIHAN	56	LO02Résidences principales type maison (p)	Nombre	198535.0	229894.0	245631.0
MORBIHAN	56	LO02Résidences principales type appartement (p)	Nombre	58960.0	73970.0	80654.0
MORBIHAN	56	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	8765.0	3684.0	2869.0
MORBIHAN	56	LO02Résidences principales de 1 pièce (p)	Nombre	13783.0	12050.0	11089.0
MORBIHAN	56	LO02Résidences principales de 2 pièces (p)	Nombre	29398.0	30624.0	33323.0
MORBIHAN	56	LO02Résidences principales de 3 pièces (p)	Nombre	48348.0	51858.0	55944.0
MORBIHAN	56	LO02Résidences principales de 4 pièces (p)	Nombre	63550.0	68636.0	72578.0
MORBIHAN	56	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	111181.0	144379.0	156221.0
MORBIHAN	56	LO02Nombre de pièces des résidences principales (p)	Nombre	1105177.0	1339498.0	1439535.0
MORBIHAN	56	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	911647.0	1119795.0	1205118.0
MORBIHAN	56	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	171927.0	213275.0	229326.0
MORBIHAN	56	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	173936.0	208669.0	222517.0
MORBIHAN	56	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	83162.0	93661.0	101794.0
MORBIHAN	56	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	27562.0	28975.0	30934.0
MORBIHAN	56	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	9162.0	5218.0	4844.0
MORBIHAN	56	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	59115.0	ND
MORBIHAN	56	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	84005.0	ND
MORBIHAN	56	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	83276.0	ND
MORBIHAN	56	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	66199.0	ND
MORBIHAN	56	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	292595.0	ND
MORBIHAN	56	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	52068.0
MORBIHAN	56	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	169736.0
MORBIHAN	56	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	96113.0
MORBIHAN	56	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	317917.0
MOSELLE	57	LO02Nombre total de résidences principales (p)	Nombre	389858.0	427869.0	444111.0
MOSELLE	57	LO02Résidences principales type maison (p)	Nombre	215140.0	240795.0	251226.0
MOSELLE	57	LO02Résidences principales type appartement (p)	Nombre	163895.0	183068.0	190060.0
MOSELLE	57	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	10823.0	4006.0	2825.0
MOSELLE	57	LO02Résidences principales de 1 pièce (p)	Nombre	14254.0	15488.0	13910.0
MOSELLE	57	LO02Résidences principales de 2 pièces (p)	Nombre	30111.0	33886.0	37051.0
MOSELLE	57	LO02Résidences principales de 3 pièces (p)	Nombre	69872.0	74019.0	79891.0
MOSELLE	57	LO02Résidences principales de 4 pièces (p)	Nombre	99377.0	101717.0	104637.0
MOSELLE	57	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	176244.0	202759.0	208623.0
MOSELLE	57	LO02Nombre de pièces des résidences principales (p)	Nombre	1680099.0	1879571.0	1947770.0
MOSELLE	57	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	1093669.0	1260593.0	1314408.0
MOSELLE	57	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	552404.0	611592.0	627682.0
MOSELLE	57	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	216056.0	251276.0	265527.0
MOSELLE	57	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	146621.0	159486.0	164466.0
MOSELLE	57	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	59619.0	54967.0	56399.0
MOSELLE	57	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	27181.0	17108.0	14118.0
MOSELLE	57	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	111968.0	ND
MOSELLE	57	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	152863.0	ND
MOSELLE	57	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	88536.0	ND
MOSELLE	57	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	62250.0	ND
MOSELLE	57	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	415616.0	ND
MOSELLE	57	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	99096.0
MOSELLE	57	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	247764.0
MOSELLE	57	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	86930.0
MOSELLE	57	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	433791.0
NIEVRE	58	LO02Nombre total de résidences principales (p)	Nombre	98687.0	102403.0	102788.0
NIEVRE	58	LO02Résidences principales type maison (p)	Nombre	73495.0	76564.0	77795.0
NIEVRE	58	LO02Résidences principales type appartement (p)	Nombre	22166.0	24931.0	24414.0
NIEVRE	58	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	3026.0	908.0	579.0
NIEVRE	58	LO02Résidences principales de 1 pièce (p)	Nombre	3709.0	3130.0	2825.0
NIEVRE	58	LO02Résidences principales de 2 pièces (p)	Nombre	10925.0	10238.0	10287.0
NIEVRE	58	LO02Résidences principales de 3 pièces (p)	Nombre	25581.0	23918.0	23666.0
NIEVRE	58	LO02Résidences principales de 4 pièces (p)	Nombre	29139.0	29668.0	29844.0
NIEVRE	58	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	29333.0	35449.0	36165.0
NIEVRE	58	LO02Nombre de pièces des résidences principales (p)	Nombre	386222.0	419032.0	423419.0
NIEVRE	58	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	310291.0	341936.0	349417.0
NIEVRE	58	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	67263.0	75576.0	72754.0
NIEVRE	58	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	61137.0	67192.0	68639.0
NIEVRE	58	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	32694.0	32220.0	31634.0
NIEVRE	58	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	12848.0	12346.0	11442.0
NIEVRE	58	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	4856.0	2991.0	2515.0
NIEVRE	58	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	49926.0	ND
NIEVRE	58	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	23339.0	ND
NIEVRE	58	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	19836.0	ND
NIEVRE	58	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	7835.0	ND
NIEVRE	58	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	100936.0	ND
NIEVRE	58	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	46806.0
NIEVRE	58	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	44224.0
NIEVRE	58	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	10334.0
NIEVRE	58	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	101363.0
NORD	59	LO02Nombre total de résidences principales (p)	Nombre	957388.0	1030197.0	1067041.0
NORD	59	LO02Résidences principales type maison (p)	Nombre	670646.0	715982.0	732721.0
NORD	59	LO02Résidences principales type appartement (p)	Nombre	256569.0	304638.0	326691.0
NORD	59	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	30173.0	9577.0	7629.0
NORD	59	LO02Résidences principales de 1 pièce (p)	Nombre	46457.0	48395.0	50057.0
NORD	59	LO02Résidences principales de 2 pièces (p)	Nombre	93468.0	99486.0	110818.0
NORD	59	LO02Résidences principales de 3 pièces (p)	Nombre	150322.0	150237.0	163125.0
NORD	59	LO02Résidences principales de 4 pièces (p)	Nombre	257685.0	239622.0	245802.0
NORD	59	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	409456.0	492458.0	497240.0
NORD	59	LO02Nombre de pièces des résidences principales (p)	Nombre	4040282.0	4513607.0	4632349.0
NORD	59	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	3205948.0	3600637.0	3683553.0
NORD	59	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	740880.0	896532.0	935504.0
NORD	59	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	525057.0	574676.0	590583.0
NORD	59	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	397212.0	434059.0	458360.0
NORD	59	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	202812.0	207620.0	215324.0
NORD	59	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	35119.0	21461.0	18098.0
NORD	59	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	392767.0	ND
NORD	59	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	307691.0	ND
NORD	59	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	205002.0	ND
NORD	59	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	106638.0	ND
NORD	59	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	1012098.0	ND
NORD	59	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	362678.0
NORD	59	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	532736.0
NORD	59	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	150632.0
NORD	59	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	1046046.0
OISE	60	LO02Nombre total de résidences principales (p)	Nombre	280256.0	307470.0	322432.0
OISE	60	LO02Résidences principales type maison (p)	Nombre	187308.0	208512.0	218459.0
OISE	60	LO02Résidences principales type appartement (p)	Nombre	85592.0	96137.0	101284.0
OISE	60	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	7356.0	2821.0	2688.0
OISE	60	LO02Résidences principales de 1 pièce (p)	Nombre	11669.0	12322.0	12682.0
OISE	60	LO02Résidences principales de 2 pièces (p)	Nombre	26203.0	28150.0	30855.0
OISE	60	LO02Résidences principales de 3 pièces (p)	Nombre	60288.0	59702.0	62543.0
OISE	60	LO02Résidences principales de 4 pièces (p)	Nombre	80795.0	81988.0	84396.0
OISE	60	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	101301.0	125308.0	131957.0
OISE	60	LO02Nombre de pièces des résidences principales (p)	Nombre	1144493.0	1301438.0	1364377.0
OISE	60	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	860551.0	1005815.0	1059196.0
